,GenomeID,Gene,Hit,E-value,Bit Score,Bias,Domain Start,Domain End,Location,Orientation,Flag_Bias,contig,pos_num,operon,top_hit,GTDB,Seq,residue_match
205449,GB_GCA_963775495.1,anfG,CAVZIM010000003.1_252_A,4e-61,201.5,3.0,0,116,253968-254318,1,0,CAVZIM010000003.1,252,4,anfG,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_B;s__Methanobacterium_B sp963775495,,anfG
205450,GB_GCA_963788665.1,anfG,CAWBHV010000050.1_17_A,4.6e-62,203.7,3.3,0,116,16161-16511,-1,0,CAWBHV010000050.1,17,1,anfG,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_B;s__Methanobacterium_B sp963788665,,anfG
205451,GB_GCA_963818955.1,anfG,CAWFUY010000034.1_65_A,2.3e-62,205.9,2.9,0,116,63170-63520,-1,0,CAWFUY010000034.1,65,1,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp963818955,,anfG
205452,GB_GCA_963818955.1,anfG,CAWFUY010000034.1_74_A,2.3e-34,115.6,0.1,0,112,69940-70278,1,0,CAWFUY010000034.1,74,2,vnfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp963818955,,anfG
205453,GB_GCA_963825335.1,anfG,CAWGSP010000001.1_1002_A,1.4e-61,203.0,3.2,0,116,1011421-1011771,1,0,CAWGSP010000001.1,1002,8,anfG,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_B;s__Methanobacterium_B sp963825335,,anfG
205454,GB_GCA_963845285.1,anfG,CAWJRO010000011.1_22_A,3.4e-61,201.6,2.1,0,116,18378-18728,1,0,CAWJRO010000011.1,22,1,anfG,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_C;s__Methanobacterium_C sp963845285,,anfG
205455,GB_GCA_963848985.1,anfG,CAWKGG010000020.1_41_A,4.3e-63,208.3,1.7,0,116,47437-47787,-1,0,CAWKGG010000020.1,41,1,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp963848985,,anfG
205456,RS_GCF_000007345.1,anfG,NC_003552.1_1244_A,4e-64,212.0,1.1,0,116,1441807-1442157,-1,0,NC_003552.1,1244,5,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina acetivorans,,anfG
205457,RS_GCF_000007345.1,anfG,NC_003552.1_1252_A,3.2e-32,109.1,0.1,0,112,1449399-1449737,1,0,NC_003552.1,1252,9,vnfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina acetivorans,,anfG
205458,RS_GCF_000191585.1,anfG,NC_015216.1_1810_A,2.5e-53,176.3,7.2,0,116,1860515-1860865,-1,0,NC_015216.1,1810,4,anfG,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_B;s__Methanobacterium_B lacus,,anfG
205459,RS_GCF_000308215.1,anfG,NZ_CAJE01000013.1_247_A,2.4e-62,205.4,3.0,0,116,225624-225974,-1,0,NZ_CAJE01000013.1,247,1,anfG,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Methanomassiliicoccus;s__Methanomassiliicoccus luminyensis,,anfG
205460,RS_GCF_000969905.1,anfG,NZ_CP009520.1_2331_A,5.9e-32,107.9,0.1,0,112,2849544-2849882,-1,0,NZ_CP009520.1,2331,4,vnfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina vacuolata,,anfG
205461,RS_GCF_000969985.1,anfG,NZ_CP009526.1_2663_A,7.6e-34,114.1,1.2,0,112,3177852-3178190,1,0,NZ_CP009526.1,2663,6,vnfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri_B,,anfG
205462,RS_GCF_000969985.1,anfG,NZ_CP009526.1_3433_A,3.4e-62,205.5,2.9,0,116,4151518-4151868,1,0,NZ_CP009526.1,3433,10,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri_B,,anfG
205463,RS_GCF_000970025.1,anfG,NZ_CP009528.1_1462_A,1.5e-32,109.9,0.2,0,112,1786440-1786778,1,0,NZ_CP009528.1,1462,6,vnfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri,,anfG
205464,RS_GCF_000970085.1,anfG,NZ_CP009506.1_3113_A,2.1e-64,212.7,1.0,0,116,3708948-3709298,-1,0,NZ_CP009506.1,3113,1,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina siciliae,,anfG
205465,RS_GCF_000970085.1,anfG,NZ_CP009506.1_3121_A,2.8e-32,109.1,0.1,0,112,3715993-3716331,1,0,NZ_CP009506.1,3121,9,vnfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina siciliae,,anfG
205466,RS_GCF_000970305.1,anfG,NZ_CP009517.1_2004_A,7.1e-63,207.6,1.7,0,116,2481096-2481446,-1,0,NZ_CP009517.1,2004,8,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri_A,,anfG
205467,RS_GCF_000970305.1,anfG,NZ_CP009517.1_1123_A,5.7e-33,111.2,0.3,0,112,1366390-1366728,1,0,NZ_CP009517.1,1123,12,vnfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri_A,,anfG
205468,RS_GCF_002287235.1,anfG,NZ_LMVP01000035.1_32_A,1.2e-32,110.4,0.3,0,112,38853-39191,1,0,NZ_LMVP01000035.1,32,1,vnfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina spelaei,,anfG
205469,RS_GCF_002287235.1,anfG,NZ_LMVP01000090.1_22_A,4e-61,202.2,0.9,0,116,30406-30756,-1,0,NZ_LMVP01000090.1,22,1,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina spelaei,,anfG
205470,RS_GCF_031461075.1,anfG,NZ_JAVKPK010000082.1_9_A,3.4e-64,211.6,2.2,0,116,8099-8449,1,0,NZ_JAVKPK010000082.1,9,1,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina baikalica,,anfG
205471,RS_GCF_041447285.1,anfG,NZ_JBGMEB010000014.1_127_A,1.8e-62,205.8,4.3,0,116,138054-138404,-1,0,NZ_JBGMEB010000014.1,127,1,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanomethylovorans;s__Methanomethylovorans sp041447285,,anfG
205472,RS_GCF_049688275.1,anfG,NZ_JBAVKK010000007.1_6_A,3e-61,201.7,3.4,0,116,5239-5589,-1,0,NZ_JBAVKK010000007.1,6,1,anfG,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_B;s__Methanobacterium_B sp049688275,,anfG
205473,RS_GCF_052057765.1,anfG,NZ_CP195120.1_2856_A,3.3e-32,108.9,0.3,0,112,3317209-3317547,-1,0,NZ_CP195120.1,2856,3,vnfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp052057765,,anfG
205474,RS_GCF_052057765.1,anfG,NZ_CP195120.1_2864_A,5e-64,211.5,1.7,0,116,3324737-3325087,1,0,NZ_CP195120.1,2864,10,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp052057765,,anfG
205475,RS_GCF_963665055.2,anfG,NZ_CAXXRN010000004.1_577_A,5.1e-57,188.4,1.2,5,121,627846-628211,-1,0,NZ_CAXXRN010000004.1,577,2,anfG,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp963665055,,anfG
205476,RS_GCF_963678545.2,anfG,NZ_OY782867.2_1788_A,5.2e-64,211.0,3.2,0,116,1797074-1797424,1,0,NZ_OY782867.2,1788,7,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanomethylovorans;s__Methanomethylovorans sp963678545,,anfG
205477,GB_GCA_000242935.3,anfG,CP007053.1_261_A,3.3e-64,212.6,1.6,0,116,329899-330249,1,0,CP007053.1,261,5,anfG,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__Opitutaceae;g__Geminisphaera;s__Geminisphaera sp000242935,,anfG
205478,GB_GCA_000307955.1,anfG,ALAO01000189.1_11_A,4.8e-62,205.0,0.8,0,116,21084-21434,-1,0,ALAO01000189.1,11,1,anfG,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Solidesulfovibrio;s__Solidesulfovibrio magneticus_A,,anfG
205479,GB_GCA_000332255.1,anfG,KB235926.1_3150_A,2.5e-34,115.8,1.3,16,143,3590826-3591257,-1,0,KB235926.1,3150,1,anfG,d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Chlorogloeopsis;s__Chlorogloeopsis sp000332255,,anfG
205480,GB_GCA_001443525.1,anfG,LKPX01000006.1_65_A,5.3e-65,214.4,3.3,0,116,67581-67931,-1,0,LKPX01000006.1,65,1,anfG,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfatirhabdiaceae;g__RAAP-1;s__RAAP-1 sp001443525,,anfG
205481,GB_GCA_001577715.1,anfG,LQAA01000036.1_7_A,2.8e-54,178.6,3.2,0,116,7054-7404,-1,0,LQAA01000036.1,7,1,anfG,d__Bacteria;p__Desulfobacterota;c__Desulfarculia;o__Adiutricales;f__Adiutricaceae;g__Adiutrix;s__Adiutrix intracellularis,,anfG
205482,GB_GCA_001602925.1,anfG,LUZT01000006.1_399_A,4.1e-57,188.2,1.5,0,115,410606-410953,1,0,LUZT01000006.1,399,3,anfG,d__Bacteria;p__Bacteroidota;c__Chlorobiia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobaculum;s__Chlorobaculum sp001602925,,anfG
205483,GB_GCA_001602955.1,anfG,LVAC01000002.1_320_A,1.1e-58,193.6,0.5,1,117,333354-333707,1,0,LVAC01000002.1,320,1,anfG,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__Sulfurospirillum;s__Sulfurospirillum sp001602955,,anfG
205484,GB_GCA_001657575.1,anfG,LBCX01000005.1_30_A,1.2e-43,145.4,7.1,0,118,34732-35088,1,0,LBCX01000005.1,30,1,anfG,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Barb7;s__Barb7 sp001657575,,anfG
205485,GB_GCA_001871085.1,anfG,MNUQ01000086.1_9_A,2.9e-59,195.5,0.7,4,120,13415-13777,1,0,MNUQ01000086.1,9,1,anfG,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Humidesulfovibrio;s__Humidesulfovibrio sp001871085,,anfG
205486,GB_GCA_002163975.1,anfG,CP019636.1_4006_B,3e-07,29.0,0.1,127,183,4880251-4880802,-1,0,CP019636.1,4006,3,vnfG,d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__HT-58-2;s__HT-58-2 sp002163975,,anfG
205487,GB_GCA_002294045.1,anfG,DBEP01000066.1_117_A,4.900000000000001e-65,215.0,1.4,0,116,129736-130086,-1,0,DBEP01000066.1,117,1,anfG,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerocolumna;s__Anaerocolumna sp002294045,,anfG
205488,GB_GCA_002298145.1,anfG,DBMP01000016.1_5_A,5.9e-29,98.1,0.3,0,112,4588-4926,1,0,DBMP01000016.1,5,1,vnfG,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Chthoniobacterales;f__Chthoniobacteraceae;g__UBA695;s__UBA695 sp002298145,,anfG
205489,GB_GCA_002298145.1,anfG,DBMP01000017.1_48_A,1e-51,171.5,0.4,0,116,52135-52485,1,0,DBMP01000017.1,48,2,anfG,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Chthoniobacterales;f__Chthoniobacteraceae;g__UBA695;s__UBA695 sp002298145,,anfG
205490,GB_GCA_002306005.1,anfG,DBRO01000033.1_8_B,8.499999999999999e-53,174.1,2.4,244,361,3839-4924,-1,0,DBRO01000033.1,8,1,anfG,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1366;s__UBA1366 sp002306005,,anfG
205491,GB_GCA_002306945.1,anfG,DBTH01000319.1_17_A,1.1e-63,210.0,1.9,0,114,17514-17858,1,0,DBTH01000319.1,17,2,anfG,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Methylacidiphilales;f__UBA1321;g__UBA1321;s__UBA1321 sp002306945,,anfG
205492,GB_GCA_002306975.1,anfG,DBTI01000114.1_49_A,2.9e-57,189.4,2.2,0,116,51366-51716,-1,0,DBTI01000114.1,49,2,anfG,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ethanoligenentaceae;g__Ruminiclostridium_D;s__Ruminiclostridium_D sp002306975,,anfG
205493,GB_GCA_002306975.1,anfG,DBTI01000267.1_34_A,3e-32,108.7,1.1,0,112,33256-33594,1,0,DBTI01000267.1,34,2,vnfG,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ethanoligenentaceae;g__Ruminiclostridium_D;s__Ruminiclostridium_D sp002306975,,anfG
205494,GB_GCA_002307035.1,anfG,DBTL01000134.1_19_A,1.1e-41,139.0,4.7,0,118,20536-20892,-1,0,DBTL01000134.1,19,1,anfG,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp002307035,,anfG
205495,GB_GCA_002307145.1,anfG,DBTR01000004.1_3_A,3e-60,199.1,0.2,0,116,2256-2606,1,0,DBTR01000004.1,3,1,anfG,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Oleispirillum;s__Oleispirillum sp002307145,,anfG
205496,GB_GCA_002307175.1,anfG,DBTS01000093.1_14_A,1.1e-56,188.1,4.6,0,115,14772-15119,1,0,DBTS01000093.1,14,1,anfG,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Uliginosibacterium;s__Uliginosibacterium sp002307175,,anfG
205497,GB_GCA_002307185.1,anfG,DBTT01000042.1_8_A,1.1e-39,132.6,6.3,0,118,6570-6926,-1,0,DBTT01000042.1,8,1,anfG,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__UBA1309;s__UBA1309 sp002307185,,anfG
205498,GB_GCA_002307215.1,anfG,DBTU01000011.1_39_A,6.3999999999999995e-31,104.7,3.7,0,112,49598-49936,-1,0,DBTU01000011.1,39,1,vnfG,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea sp002307215,,anfG
205499,GB_GCA_002307315.1,anfG,DBTZ01000067.1_14_A,4.9e-29,98.0,0.8,0,116,14464-14814,1,0,DBTZ01000067.1,14,2,vnfG,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp002307315,,anfG
205500,GB_GCA_002307725.1,anfG,DBUB01000018.1_88_A,1.6000000000000002e-22,77.4,0.1,0,116,111766-112116,-1,0,DBUB01000018.1,88,1,vnfG,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp002307725,,anfG
205501,GB_GCA_002367995.1,anfG,AP018207.1_6557_C,6.800000000000001e-27,92.5,0.3,482,598,8361166-8362962,-1,0,AP018207.1,6557,10,anfG,d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Aulosira;s__Aulosira brevissima,,anfG
205502,GB_GCA_002368155.1,anfG,AP018180.1_807_C,7.300000000000001e-27,92.5,0.3,482,598,1006875-1008671,1,0,AP018180.1,807,11,anfG,d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Aulosira;s__Aulosira carnea,,anfG
205503,GB_GCA_002368295.1,anfG,AP018248.1_3871_C,7.1e-27,92.5,0.3,482,598,4919857-4921653,1,0,AP018248.1,3871,10,anfG,d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Aulosira;s__Aulosira tenue,,anfG
