,GenomeID,Gene,Hit,E-value,Bit Score,Bias,Domain Start,Domain End,Location,Orientation,Flag_Bias,contig,pos_num,operon,top_hit,GTDB,Seq,residue_match
22390,GB_GCA_002067325.1,nifD,MVQY01000165.1_38_A,4.5e-184,609.4,0.0,5,474,34233-35693,1,0,MVQY01000165.1,38,1,nifD,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002067325,,nifD
22391,GB_GCA_002067325.1,nifD,MVQY01000165.1_40_A,4.4e-153,507.2,0.1,4,455,37163-38533,1,0,MVQY01000165.1,40,1,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002067325,,nifD
22392,GB_GCA_002067325.1,nifD,MVQY01000165.1_41_A,6.4e-18,61.5,0.0,18,442,38535-39953,1,0,MVQY01000165.1,41,1,nifN,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002067325,,nifD
22393,GB_GCA_002067365.1,nifD,MVRK01000029.1_100_A,5.8e-136,451.0,0.0,4,452,96408-97823,-1,0,MVRK01000029.1,100,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002067365,,nifD
22394,GB_GCA_002067365.1,nifD,MVRK01000029.1_102_A,1.6e-205,680.4,0.2,5,536,99181-100791,-1,0,MVRK01000029.1,102,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002067365,,nifD
22395,GB_GCA_002067565.1,nifD,MVQZ01000276.1_8_A,5.8e-16,54.9,0.0,8,400,7637-9025,-1,0,MVQZ01000276.1,8,1,nifN,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002067565,,nifD
22396,GB_GCA_002067565.1,nifD,MVQZ01000276.1_9_A,2e-154,511.5,1.6,2,451,9028-10386,-1,0,MVQZ01000276.1,9,1,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002067565,,nifD
22397,GB_GCA_002067635.1,nifD,MVRB01000011.1_2_A,7.8e-37,123.4,0.0,141,560,813-2606,-1,0,MVRB01000011.1,2,1,nifD,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__UBA6;s__UBA6 sp002067635,,nifD
22398,GB_GCA_002067705.1,nifD,MVRL01000072.1_2_A,5.5e-25,85.4,0.0,19,418,133-1446,1,0,MVRL01000072.1,2,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002067705,,nifD
22400,GB_GCA_002067705.1,nifD,MVRL01000089.1_11_A,3.5e-203,673.0,0.1,19,549,8348-9997,1,0,MVRL01000089.1,11,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002067705,,nifD
22401,GB_GCA_002067705.1,nifD,MVRL01000089.1_13_A,8.299999999999999e-136,450.8,0.0,0,447,11359-12771,1,0,MVRL01000089.1,13,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002067705,,nifD
22405,GB_GCA_002067755.1,nifD,MVQH01000075.1_37_A,9e-141,466.6,0.0,0,454,31530-32948,-1,0,MVQH01000075.1,37,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002067755,,nifD
22406,GB_GCA_002067755.1,nifD,MVQH01000075.1_39_A,5.8999999999999985e-208,688.2,0.5,7,541,34309-35934,-1,0,MVQH01000075.1,39,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002067755,,nifD
22407,GB_GCA_002067895.1,nifD,MVRE01000004.1_63_A,8.200000000000001e-32,107.3,0.0,7,318,63118-64170,1,0,MVRE01000004.1,63,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__MVRE01;s__MVRE01 sp002067895,,nifD
22408,GB_GCA_002068435.1,nifD,MVZQ01000082.1_7_A,4.3e-33,111.6,0.0,0,310,5873-6886,-1,0,MVZQ01000082.1,7,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp002068435,,nifD
22409,GB_GCA_002494765.1,nifD,DACJ01000072.1_25_A,3e-21,72.0,0.0,7,425,26419-27708,-1,0,DACJ01000072.1,25,1,nifK,d__Archaea;p__Thermoplasmatota;c__UBA186;o__UBA186;f__UBA186;g__UBA186;s__UBA186 sp002494765,,nifD
22410,GB_GCA_002494765.1,nifD,DACJ01000072.1_26_A,1.2e-183,607.5,0.1,5,461,27696-29102,-1,0,DACJ01000072.1,26,1,nifD,d__Archaea;p__Thermoplasmatota;c__UBA186;o__UBA186;f__UBA186;g__UBA186;s__UBA186 sp002494765,,nifD
22413,GB_GCA_002495325.1,nifD,DAEQ01000007.1_16_A,3e-32,108.1,0.0,273,673,20444-22603,-1,0,DAEQ01000007.1,16,1,nifH,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanomethylophilus;s__Methanomethylophilus sp002495325,,nifD
22414,GB_GCA_002495625.1,nifD,DAGC01000002.1_83_A,4.2e-178,589.8,0.1,4,466,68023-69582,1,0,DAGC01000002.1,83,2,nifD,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002495625,,nifD
22415,GB_GCA_002495625.1,nifD,DAGC01000002.1_85_A,3.1e-22,75.8,0.1,21,474,69917-71347,1,0,DAGC01000002.1,85,2,nifK,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002495625,,nifD
22416,GB_GCA_002495625.1,nifD,DAGC01000013.1_53_A,2.5e-33,112.4,0.0,23,452,55535-56893,-1,0,DAGC01000013.1,53,2,nifN,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002495625,,nifD
22417,GB_GCA_002495625.1,nifD,DAGC01000013.1_54_A,2.3e-60,201.6,0.0,60,491,56894-58447,-1,0,DAGC01000013.1,54,2,nifD,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002495625,,nifD
22418,GB_GCA_002495625.1,nifD,DAGC01000013.1_87_A,5e-19,65.2,0.0,18,441,84552-85964,-1,0,DAGC01000013.1,87,3,nifN,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002495625,,nifD
22419,GB_GCA_002495625.1,nifD,DAGC01000013.1_88_A,5.1e-156,517.0,0.2,4,454,85970-87337,-1,0,DAGC01000013.1,88,3,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002495625,,nifD
22420,GB_GCA_002495625.1,nifD,DAGC01000013.1_90_A,1.5e-183,607.7,0.0,5,474,88806-90266,-1,0,DAGC01000013.1,90,3,nifD,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002495625,,nifD
22421,GB_GCA_002498375.1,nifD,DAHC01000003.1_61_A,2.3e-25,85.5,0.0,0,311,61467-62486,1,0,DAHC01000003.1,61,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__Methanocorpusculum sp002498375,,nifD
22423,GB_GCA_002498745.1,nifD,DAIO01000092.1_9_A,4.9e-206,681.7,0.1,7,536,12121-13731,1,0,DAIO01000092.1,9,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002498745,,nifD
22424,GB_GCA_002498745.1,nifD,DAIO01000092.1_11_A,3.6e-142,471.1,0.0,1,449,15095-16510,1,0,DAIO01000092.1,11,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002498745,,nifD
22425,GB_GCA_002501695.1,nifD,DANZ01000141.1_23_A,1.4e-141,469.3,0.1,2,460,20062-21531,-1,0,DANZ01000141.1,23,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus sp002501695,,nifD
22426,GB_GCA_002501695.1,nifD,DANZ01000141.1_25_A,6.4e-215,711.2,3.0,0,525,22947-24524,-1,0,DANZ01000141.1,25,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus sp002501695,,nifD
22427,GB_GCA_002502245.1,nifD,DAPW01000018.1_28_A,1.7000000000000002e-32,109.4,0.0,3,402,27646-28860,1,0,DAPW01000018.1,28,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002502245,,nifD
22428,GB_GCA_002502785.1,nifD,DAQG01000117.1_10_A,1.1e-98,327.9,0.0,2,311,7276-8211,-1,0,DAQG01000117.1,10,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_A,,nifD
22429,GB_GCA_002502785.1,nifD,DAQG01000117.1_12_A,5.6e-210,694.9,0.3,1,538,9573-11189,-1,0,DAQG01000117.1,12,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_A,,nifD
22433,GB_GCA_002503595.1,nifD,DASC01000118.1_11_A,8.6e-187,618.5,0.0,6,456,9796-11166,1,0,DASC01000118.1,11,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanogasteraceae;g__Methanogaster_A;s__Methanogaster_A sp002503595,,nifD
22434,GB_GCA_002503825.1,nifD,DASP01000009.1_55_A,7.8e-171,566.0,0.0,2,474,49663-51120,1,0,DASP01000009.1,55,1,nifD,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA467;s__UBA467 sp002503825,,nifD
22435,GB_GCA_002503885.1,nifD,DASQ01000002.1_29_A,9e-134,443.7,0.0,0,462,25999-27390,-1,0,DASQ01000002.1,29,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus marisnigri_B,,nifD
22436,GB_GCA_002503885.1,nifD,DASQ01000002.1_30_A,7.8e-21,71.3,0.0,4,447,27407-28783,-1,0,DASQ01000002.1,30,1,nifK,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus marisnigri_B,,nifD
22437,GB_GCA_002503885.1,nifD,DASQ01000002.1_31_A,2.3000000000000002e-201,666.6,0.9,0,536,28791-30404,-1,0,DASQ01000002.1,31,1,nifD,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus marisnigri_B,,nifD
22442,GB_GCA_002505765.1,nifD,DAVZ01000013.1_39_A,6.6e-61,203.2,0.0,12,464,35236-36684,1,0,DAVZ01000013.1,39,1,nifD,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_D;s__Methanobacterium_D sp002505765,,nifD
22443,GB_GCA_002505765.1,nifD,DAVZ01000055.1_96_A,6.799999999999999e-160,529.6,0.1,34,499,84484-85986,-1,0,DAVZ01000055.1,96,1,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_D;s__Methanobacterium_D sp002505765,,nifD
22444,GB_GCA_002505765.1,nifD,DAVZ01000055.1_98_A,6.3e-192,635.3,0.3,4,471,87346-88761,-1,0,DAVZ01000055.1,98,1,nifD,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_D;s__Methanobacterium_D sp002505765,,nifD
22445,GB_GCA_002505805.1,nifD,DAWB01000028.1_12_A,2e-60,201.8,0.0,15,494,7840-9378,1,0,DAWB01000028.1,12,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002505805,,nifD
22450,GB_GCA_002506085.1,nifD,DAWV01000006.1_79_A,7.7e-27,90.5,0.0,0,312,73138-74157,-1,0,DAWV01000006.1,79,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__Methanocorpusculum sp002506085,,nifD
22451,GB_GCA_002506105.1,nifD,DAWU01000006.1_9_A,5.6999999999999995e-55,183.6,0.0,15,366,12016-13437,1,0,DAWU01000006.1,9,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanolinea_A;s__Methanolinea_A sp002506105,,nifD
22452,GB_GCA_002506105.1,nifD,DAWU01000006.1_10_A,2.4999999999999998e-31,105.6,0.0,23,451,13418-14776,1,0,DAWU01000006.1,10,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanolinea_A;s__Methanolinea_A sp002506105,,nifD
22455,GB_GCA_002508425.1,nifD,DAKU01000064.1_2_A,4.1e-21,72.1,0.2,0,459,547-1974,-1,0,DAKU01000064.1,2,1,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanomethylovorans;s__Methanomethylovorans sp002508425,,nifD
22456,GB_GCA_002508425.1,nifD,DAKU01000064.1_3_A,1.3e-142,472.8,0.6,3,460,1971-3449,-1,0,DAKU01000064.1,3,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanomethylovorans;s__Methanomethylovorans sp002508425,,nifD
22457,GB_GCA_002508425.1,nifD,DAKU01000064.1_4_A,2.6e-15,53.0,0.0,19,447,3471-4841,-1,0,DAKU01000064.1,4,1,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanomethylovorans;s__Methanomethylovorans sp002508425,,nifD
22458,GB_GCA_002508425.1,nifD,DAKU01000064.1_5_A,1.1e-216,717.0,4.1,0,525,4855-6432,-1,0,DAKU01000064.1,5,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanomethylovorans;s__Methanomethylovorans sp002508425,,nifD
22459,GB_GCA_002508465.1,nifD,DAQQ01000136.1_35_A,1.5e-42,143.3,0.0,11,450,39797-41161,-1,0,DAQQ01000136.1,35,1,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002508465,,nifD
22460,GB_GCA_002508465.1,nifD,DAQQ01000136.1_36_A,3.8e-55,184.9,0.2,25,475,41146-42675,-1,0,DAQQ01000136.1,36,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002508465,,nifD
22461,GB_GCA_002508465.1,nifD,DAQQ01000136.1_37_A,4.8e-24,82.3,0.0,1,459,42891-44276,-1,0,DAQQ01000136.1,37,1,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002508465,,nifD
22462,GB_GCA_002508465.1,nifD,DAQQ01000136.1_39_A,1.4e-174,578.6,1.5,4,463,44631-46073,-1,0,DAQQ01000136.1,39,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002508465,,nifD
22463,GB_GCA_002508465.1,nifD,DAQQ01000252.1_4_A,1.7e-23,80.5,0.1,0,459,3676-5064,-1,0,DAQQ01000252.1,4,1,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002508465,,nifD
22464,GB_GCA_002508465.1,nifD,DAQQ01000252.1_6_A,3.1e-175,580.9,0.1,4,466,5452-7017,-1,0,DAQQ01000252.1,6,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002508465,,nifD
22465,GB_GCA_002508465.1,nifD,DAQQ01000257.1_16_A,7.100000000000002e-22,75.1,0.0,19,447,19097-20467,-1,0,DAQQ01000257.1,16,1,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002508465,,nifD
22466,GB_GCA_002508465.1,nifD,DAQQ01000257.1_17_A,8.1e-215,711.4,1.6,2,532,20494-22092,-1,0,DAQQ01000257.1,17,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002508465,,nifD
22467,GB_GCA_002509485.1,nifD,DAWO01000076.1_6_A,2e-35,118.9,0.0,23,451,4850-6208,-1,0,DAWO01000076.1,6,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp002509485,,nifD
22468,GB_GCA_002509485.1,nifD,DAWO01000076.1_7_A,2.5e-54,181.2,0.0,14,373,6189-7610,-1,0,DAWO01000076.1,7,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp002509485,,nifD
22469,GB_GCA_002509485.1,nifD,DAWO01000104.1_28_A,7.5e-168,555.6,0.0,2,477,20517-21986,-1,0,DAWO01000104.1,28,1,nifD,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp002509485,,nifD
22470,GB_GCA_002509495.1,nifD,DAEV01000020.1_7_A,2.5e-33,112.3,0.0,5,305,5685-6725,-1,0,DAEV01000020.1,7,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanolinea_A;s__Methanolinea_A sp002509495,,nifD
