GenomeID,Gene,Hit,E-value,Bit Score,Bias,Domain Start,Domain End,Location,Orientation,Flag_Bias,contig,pos_num,operon,top_hit,GTDB,Seq,residue_match
GB_GCA_001412355.1,nifE,LKUD01000004.1_42_A,1e-35,120.4,0.0,1,318,36060-37103,-1,0,LKUD01000004.1,42,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__LKUD01;s__LKUD01 sp001412355,,nifE
GB_GCA_001421175.1,nifE,LJKL01000015.1_102_A,5e-22,74.6,0.8,94,529,96223-97818,1,0,LJKL01000015.1,102,1,nifD,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__RumEn-M2;s__RumEn-M2 sp001421175,,nifE
GB_GCA_001509375.1,nifE,LGFT01000025.1_48_A,1.3000000000000001e-32,110.3,0.0,9,401,45207-46535,1,0,LGFT01000025.1,48,2,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D,,nifE
GB_GCA_001509375.1,nifE,LGFT01000029.1_21_A,6e-35,118.0,0.2,39,351,22106-23686,1,0,LGFT01000029.1,21,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D,,nifE
GB_GCA_001509375.1,nifE,LGFT01000081.1_4_A,5.4999999999999996e-129,428.6,0.0,24,538,1929-3545,1,0,LGFT01000081.1,4,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_D,,nifE
GB_GCA_001563305.1,nifE,CP013703.1_980_A,1.6e-11,39.9,0.3,261,668,1003144-1005261,-1,0,CP013703.1,980,4,nifH,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanoprimaticola;s__Methanoprimaticola sp001563305,,nifE
GB_GCA_001602645.1,nifE,LUYE01000021.1_23_A,5.700000000000001e-34,114.8,0.0,10,418,25775-27103,1,0,LUYE01000021.1,23,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis sp001602645,,nifE
GB_GCA_001602645.1,nifE,LUYE01000036.1_65_A,3.4e-36,122.1,0.0,40,352,62459-64048,-1,0,LUYE01000036.1,65,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis sp001602645,,nifE
GB_GCA_001602645.1,nifE,LUYE01000048.1_17_A,4.3e-205,680.1,0.0,0,478,19530-20975,-1,0,LUYE01000048.1,17,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis sp001602645,,nifE
GB_GCA_001602645.1,nifE,LUYE01000048.1_19_A,1.4999999999999999e-120,400.8,0.1,25,437,22337-23953,-1,0,LUYE01000048.1,19,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis sp001602645,,nifE
GB_GCA_001714685.2,nifE,MDTP02000079.1_21_A,1.1999999999999999e-205,682.4,0.2,0,515,20238-21803,-1,0,MDTP02000079.1,21,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp001714685,,nifE
GB_GCA_001714685.2,nifE,MDTP02000079.1_22_A,3.1e-25,86.5,0.1,17,444,21946-23316,-1,0,MDTP02000079.1,22,1,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp001714685,,nifE
GB_GCA_001714685.2,nifE,MDTP02000079.1_23_A,2.6000000000000004e-124,413.8,0.3,18,408,23330-24928,-1,0,MDTP02000079.1,23,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp001714685,,nifE
GB_GCA_002067065.1,nifE,MVPY01000087.1_12_A,2.1000000000000002e-213,707.5,0.4,0,462,9303-10700,-1,0,MVPY01000087.1,12,1,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp002067065,,nifE
GB_GCA_002067065.1,nifE,MVPY01000087.1_14_A,5.4000000000000006e-133,441.9,0.0,3,491,12336-13814,-1,0,MVPY01000087.1,14,1,nifD,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp002067065,,nifE
GB_GCA_002067325.1,nifE,MVQY01000165.1_38_A,3.8e-133,442.3,0.0,2,485,34233-35693,1,0,MVQY01000165.1,38,1,nifD,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002067325,,nifE
GB_GCA_002067325.1,nifE,MVQY01000165.1_40_A,2.6000000000000004e-209,693.9,0.1,0,454,37163-38533,1,0,MVQY01000165.1,40,1,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002067325,,nifE
GB_GCA_002067365.1,nifE,MVRK01000029.1_100_A,1.3e-200,665.5,0.0,0,470,96408-97823,-1,0,MVRK01000029.1,100,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002067365,,nifE
GB_GCA_002067365.1,nifE,MVRK01000029.1_102_A,1.9e-121,404.0,0.1,25,419,99181-100791,-1,0,MVRK01000029.1,102,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002067365,,nifE
GB_GCA_002067565.1,nifE,MVQZ01000276.1_9_A,4.2000000000000005e-209,693.0,0.9,0,449,9028-10386,-1,0,MVQZ01000276.1,9,1,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002067565,,nifE
GB_GCA_002067635.1,nifE,MVRB01000011.1_2_A,4.0000000000000006e-34,114.7,0.0,162,550,813-2606,-1,0,MVRB01000011.1,2,1,nifE,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__UBA6;s__UBA6 sp002067635,,nifE
GB_GCA_002067705.1,nifE,MVRL01000072.1_2_A,2.4999999999999998e-31,106.6,0.0,15,417,133-1446,1,0,MVRL01000072.1,2,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002067705,,nifE
GB_GCA_002067705.1,nifE,MVRL01000089.1_11_A,1.9e-120,400.9,0.1,38,448,8348-9997,1,0,MVRL01000089.1,11,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002067705,,nifE
GB_GCA_002067705.1,nifE,MVRL01000089.1_13_A,5.000000000000001e-202,670.4,0.1,0,468,11359-12771,1,0,MVRL01000089.1,13,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002067705,,nifE
GB_GCA_002067705.1,nifE,MVRL01000136.1_56_A,7.9e-36,121.4,0.0,18,426,61500-62837,1,0,MVRL01000136.1,56,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002067705,,nifE
GB_GCA_002067755.1,nifE,MVQH01000075.1_37_A,1.9e-205,681.1,0.0,0,465,31530-32948,-1,0,MVQH01000075.1,37,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002067755,,nifE
GB_GCA_002067755.1,nifE,MVQH01000075.1_39_A,7.3e-123,408.3,0.2,27,424,34309-35934,-1,0,MVQH01000075.1,39,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002067755,,nifE
GB_GCA_002067895.1,nifE,MVRE01000004.1_63_A,1.2e-37,126.9,0.0,5,309,63118-64170,1,0,MVRE01000004.1,63,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__MVRE01;s__MVRE01 sp002067895,,nifE
GB_GCA_002494765.1,nifE,DACJ01000072.1_25_A,5.9000000000000005e-33,110.9,0.2,6,425,26419-27708,-1,0,DACJ01000072.1,25,1,nifK,d__Archaea;p__Thermoplasmatota;c__UBA186;o__UBA186;f__UBA186;g__UBA186;s__UBA186 sp002494765,,nifE
GB_GCA_002494765.1,nifE,DACJ01000072.1_26_A,7.8e-156,516.8,0.0,4,465,27696-29102,-1,0,DACJ01000072.1,26,1,nifD,d__Archaea;p__Thermoplasmatota;c__UBA186;o__UBA186;f__UBA186;g__UBA186;s__UBA186 sp002494765,,nifE
GB_GCA_002495325.1,nifE,DAEQ01000007.1_16_A,1.1e-26,90.0,0.1,268,626,20444-22603,-1,0,DAEQ01000007.1,16,1,nifH,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanomethylophilus;s__Methanomethylophilus sp002495325,,nifE
GB_GCA_002495625.1,nifE,DAGC01000002.1_83_A,5e-110,366.0,0.0,1,504,68023-69582,1,0,DAGC01000002.1,83,3,nifD,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002495625,,nifE
GB_GCA_002495625.1,nifE,DAGC01000002.1_85_A,5.9e-20,68.5,0.1,31,460,69917-71347,1,0,DAGC01000002.1,85,3,nifK,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002495625,,nifE
GB_GCA_002495625.1,nifE,DAGC01000013.1_54_A,5.1e-54,181.0,0.0,27,462,56894-58447,-1,0,DAGC01000013.1,54,2,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002495625,,nifE
GB_GCA_002495625.1,nifE,DAGC01000013.1_88_A,2.7e-212,703.8,0.2,0,452,85970-87337,-1,0,DAGC01000013.1,88,3,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002495625,,nifE
GB_GCA_002495625.1,nifE,DAGC01000013.1_90_A,2.2e-132,439.8,0.0,2,485,88806-90266,-1,0,DAGC01000013.1,90,3,nifD,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A sp002495625,,nifE
GB_GCA_002498375.1,nifE,DAHC01000003.1_61_A,2.4000000000000002e-30,102.1,0.1,0,305,61467-62486,1,0,DAHC01000003.1,61,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__Methanocorpusculum sp002498375,,nifE
GB_GCA_002498745.1,nifE,DAIO01000092.1_9_A,8.1e-123,408.1,0.1,21,417,12121-13731,1,0,DAIO01000092.1,9,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002498745,,nifE
GB_GCA_002498745.1,nifE,DAIO01000092.1_11_A,8.3e-205,678.9,0.0,0,468,15095-16510,1,0,DAIO01000092.1,11,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002498745,,nifE
GB_GCA_002501695.1,nifE,DANZ01000141.1_23_A,3.9e-204,676.9,0.3,0,488,20062-21531,-1,0,DANZ01000141.1,23,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus sp002501695,,nifE
GB_GCA_002501695.1,nifE,DANZ01000141.1_24_A,4.399999999999999e-24,82.1,0.0,6,442,21563-22933,-1,0,DANZ01000141.1,24,1,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus sp002501695,,nifE
GB_GCA_002501695.1,nifE,DANZ01000141.1_25_A,5.9000000000000004e-126,418.6,0.6,13,409,22947-24524,-1,0,DANZ01000141.1,25,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus sp002501695,,nifE
GB_GCA_002502785.1,nifE,DAQG01000117.1_10_A,3.6e-145,482.1,0.0,0,311,7276-8211,-1,0,DAQG01000117.1,10,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_A,,nifE
GB_GCA_002502785.1,nifE,DAQG01000117.1_12_A,1.3e-121,404.2,0.1,25,437,9573-11189,-1,0,DAQG01000117.1,12,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_A,,nifE
GB_GCA_002502965.1,nifE,DAQS01000006.1_25_A,1.2e-23,79.7,0.0,276,671,28895-31036,1,0,DAQS01000006.1,25,1,nifH,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__RumEn-M2;s__RumEn-M2 sp002502965,,nifE
GB_GCA_002503105.1,nifE,DAQY01000047.1_5_A,1.9e-43,145.5,0.0,2,308,4493-5569,1,0,DAQY01000047.1,5,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__UBA206;s__UBA206 sp002503105,,nifE
GB_GCA_002503595.1,nifE,DASC01000118.1_11_A,3.7e-155,515.2,0.0,8,456,9796-11166,1,0,DASC01000118.1,11,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanogasteraceae;g__Methanogaster_A;s__Methanogaster_A sp002503595,,nifE
GB_GCA_002503825.1,nifE,DASP01000009.1_55_A,8.100000000000001e-118,391.9,0.0,0,484,49663-51120,1,0,DASP01000009.1,55,1,nifD,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA467;s__UBA467 sp002503825,,nifE
GB_GCA_002503885.1,nifE,DASQ01000002.1_29_A,1.0000000000000001e-187,622.7,0.1,6,463,25999-27390,-1,0,DASQ01000002.1,29,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus marisnigri_B,,nifE
GB_GCA_002503885.1,nifE,DASQ01000002.1_31_A,2.9e-113,376.8,1.3,11,394,28791-30404,-1,0,DASQ01000002.1,31,1,nifD,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus marisnigri_B,,nifE
GB_GCA_002504495.1,nifE,DATC01000007.1_14_B,4.899999999999999e-35,117.7,0.0,271,693,10890-13007,-1,0,DATC01000007.1,14,1,nifE,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanoprimaticola;s__Methanoprimaticola sp002504495,,nifE
GB_GCA_002505765.1,nifE,DAVZ01000013.1_39_A,3.7e-50,168.2,0.0,5,469,35236-36684,1,0,DAVZ01000013.1,39,1,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_D;s__Methanobacterium_D sp002505765,,nifE
GB_GCA_002505765.1,nifE,DAVZ01000055.1_96_A,1.6e-210,697.8,0.3,41,498,84484-85986,-1,0,DAVZ01000055.1,96,1,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_D;s__Methanobacterium_D sp002505765,,nifE
GB_GCA_002505765.1,nifE,DAVZ01000055.1_98_A,3.1e-136,452.5,0.0,2,470,87346-88761,-1,0,DAVZ01000055.1,98,1,nifD,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_D;s__Methanobacterium_D sp002505765,,nifE
GB_GCA_002505805.1,nifE,DAWB01000028.1_12_A,5.7e-45,151.1,0.0,46,504,7840-9378,1,0,DAWB01000028.1,12,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix sp002505805,,nifE
GB_GCA_002506085.1,nifE,DAWV01000006.1_79_A,1.0000000000000001e-28,97.0,0.2,0,304,73138-74157,-1,0,DAWV01000006.1,79,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__Methanocorpusculum sp002506085,,nifE
GB_GCA_002506105.1,nifE,DAWU01000006.1_9_A,6.7e-70,233.3,0.0,8,461,12016-13437,1,0,DAWU01000006.1,9,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanolinea_A;s__Methanolinea_A sp002506105,,nifE
GB_GCA_002506105.1,nifE,DAWU01000006.1_10_A,1.7000000000000002e-32,109.7,0.0,4,305,13418-14776,1,0,DAWU01000006.1,10,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanolinea_A;s__Methanolinea_A sp002506105,,nifE
GB_GCA_002508425.1,nifE,DAKU01000064.1_3_A,2.2e-205,681.0,1.8,0,488,1971-3449,-1,0,DAKU01000064.1,3,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanomethylovorans;s__Methanomethylovorans sp002508425,,nifE
GB_GCA_002508425.1,nifE,DAKU01000064.1_4_A,3e-24,82.6,0.0,17,452,3471-4841,-1,0,DAKU01000064.1,4,1,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanomethylovorans;s__Methanomethylovorans sp002508425,,nifE
GB_GCA_002508425.1,nifE,DAKU01000064.1_5_A,8.3e-124,411.5,0.6,13,411,4855-6432,-1,0,DAKU01000064.1,5,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanomethylovorans;s__Methanomethylovorans sp002508425,,nifE
GB_GCA_002508465.1,nifE,DAQQ01000136.1_36_A,5.6e-132,439.0,0.1,0,509,41146-42675,-1,0,DAQQ01000136.1,36,1,nifE,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002508465,,nifE
GB_GCA_002508465.1,nifE,DAQQ01000136.1_37_A,2.2e-20,70.4,0.5,11,322,42891-44276,-1,0,DAQQ01000136.1,37,1,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002508465,,nifE
GB_GCA_002508465.1,nifE,DAQQ01000136.1_39_A,5.3e-116,386.3,0.1,5,475,44631-46073,-1,0,DAQQ01000136.1,39,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002508465,,nifE
GB_GCA_002508465.1,nifE,DAQQ01000139.1_1_A,1.5e-37,127.1,0.0,9,449,268-1617,-1,0,DAQQ01000139.1,1,1,nifN,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002508465,,nifE
GB_GCA_002508465.1,nifE,DAQQ01000252.1_4_A,2.3e-25,86.9,0.5,2,457,3676-5064,-1,0,DAQQ01000252.1,4,1,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002508465,,nifE
GB_GCA_002508465.1,nifE,DAQQ01000252.1_6_A,1.1e-108,362.1,0.0,31,492,5452-7017,-1,0,DAQQ01000252.1,6,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002508465,,nifE
GB_GCA_002508465.1,nifE,DAQQ01000257.1_16_A,5.1e-29,98.9,0.0,17,443,19097-20467,-1,0,DAQQ01000257.1,16,1,nifK,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002508465,,nifE
GB_GCA_002508465.1,nifE,DAQQ01000257.1_17_A,7.700000000000001e-123,408.8,0.4,17,399,20494-22092,-1,0,DAQQ01000257.1,17,1,nifD,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002508465,,nifE
GB_GCA_002509405.1,nifE,DAVO01000030.1_111_A,1.6e-19,66.0,0.5,296,669,93571-95718,1,0,DAVO01000030.1,111,1,nifH,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__VadinCA11;s__VadinCA11 sp002509405,,nifE
GB_GCA_002509485.1,nifE,DAWO01000076.1_7_A,2.5999999999999997e-69,231.1,0.0,2,462,6189-7610,-1,0,DAWO01000076.1,7,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp002509485,,nifE
GB_GCA_002509485.1,nifE,DAWO01000104.1_28_A,5.2e-115,382.1,0.0,0,485,20517-21986,-1,0,DAWO01000104.1,28,1,nifD,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp002509485,,nifE
GB_GCA_002509495.1,nifE,DAEV01000038.1_11_A,1.3e-72,242.3,0.0,9,461,8881-10302,1,0,DAEV01000038.1,11,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanolinea_A;s__Methanolinea_A sp002509495,,nifE
GB_GCA_002509665.1,nifE,DADN01000150.1_21_A,5.6000000000000005e-133,442.2,0.0,2,481,17397-18842,1,0,DADN01000150.1,21,1,nifD,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_D;s__Methanobacterium_D sp002509665,,nifE
GB_GCA_002509665.1,nifE,DADN01000150.1_24_A,6.8e-196,650.0,0.4,0,404,20431-21651,1,0,DADN01000150.1,24,1,nifE,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_D;s__Methanobacterium_D sp002509665,,nifE
