,GenomeID,Gene,Hit,E-value,Bit Score,Bias,Domain Start,Domain End,Location,Orientation,Flag_Bias,contig,pos_num,operon,top_hit,GTDB,Seq,residue_match
189199,GB_GCA_002499905.1,nifB,DANP01000027.1_37_A,5.7e-07,25.2,0.8,6,223,31961-32839,1,0,DANP01000027.1,37,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949 sp002499905,,nifB
189200,GB_GCA_002501695.1,nifB,DANZ01000143.1_25_A,1.5999999999999998e-109,363.6,3.5,3,303,22988-23926,1,0,DANZ01000143.1,25,1,nifB,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus sp002501695,,nifB
189201,GB_GCA_002502245.1,nifB,DAPW01000016.1_44_A,5.2e-106,351.9,5.3,8,295,41913-42806,-1,0,DAPW01000016.1,44,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002502245,,nifB
189202,GB_GCA_002502785.1,nifB,DAQG01000053.1_15_A,1.8e-08,30.4,0.1,4,221,13812-14711,1,0,DAQG01000053.1,15,1,nifB,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_A,,nifB
189203,GB_GCA_002502785.1,nifB,DAQG01000068.1_40_A,1.3999999999999999e-112,373.7,1.0,11,308,31046-31972,1,0,DAQG01000068.1,40,1,nifB,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanocrinis;s__Methanocrinis harundinacea_A,,nifB
189204,GB_GCA_002502965.1,nifB,DAQS01000001.1_27_A,8.3e-114,376.8,0.4,1,288,27773-29032,-1,0,DAQS01000001.1,27,1,nifB,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__RumEn-M2;s__RumEn-M2 sp002502965,,nifB
189205,GB_GCA_002503105.1,nifB,DAQY01000043.1_11_A,7.9e-107,354.2,0.4,7,297,8076-8981,1,0,DAQY01000043.1,11,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__UBA206;s__UBA206 sp002503105,,nifB
189206,GB_GCA_002503135.1,nifB,DARA01000031.1_29_A,1.3999999999999998e-105,349.9,1.6,28,312,24082-25032,1,0,DARA01000031.1,29,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__UBA207;s__UBA207 sp002503135,,nifB
189207,GB_GCA_002503135.1,nifB,DARA01000042.1_25_A,6.2e-06,21.3,0.6,8,224,17976-18857,1,0,DARA01000042.1,25,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__UBA207;s__UBA207 sp002503135,,nifB
189208,GB_GCA_002503545.1,nifB,DARY01000015.1_8_A,1.7e-114,379.1,0.5,1,286,7179-8423,-1,0,DARY01000015.1,8,1,nifB,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanomethylophilus;s__Methanomethylophilus sp002503545,,nifB
189209,GB_GCA_002503595.1,nifB,DASC01000193.1_4_A,2.7000000000000006e-111,369.6,0.1,10,295,2097-2987,1,0,DASC01000193.1,4,1,nifB,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanogasteraceae;g__Methanogaster_A;s__Methanogaster_A sp002503595,,nifB
189210,GB_GCA_002503825.1,nifB,DASP01000005.1_136_A,3.699999999999999e-105,349.4,2.7,16,308,120821-121759,1,0,DASP01000005.1,136,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA467;s__UBA467 sp002503825,,nifB
189211,GB_GCA_002503885.1,nifB,DASQ01000049.1_6_A,1.3000000000000001e-110,367.3,1.2,4,301,4230-5144,-1,0,DASQ01000049.1,6,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus marisnigri_B,,nifB
189212,GB_GCA_002503885.1,nifB,DASQ01000088.1_12_A,1.7e-06,24.0,0.8,3,211,6100-6978,1,0,DASQ01000088.1,12,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__Methanoculleus;s__Methanoculleus marisnigri_B,,nifB
189213,GB_GCA_002504525.1,nifB,DATD01000019.1_40_A,1e-125,416.9,3.3,0,422,41503-42777,1,0,DATD01000019.1,40,1,nifB,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__DTU008;s__DTU008 sp002504525,,nifB
189214,GB_GCA_002505765.1,nifB,DAVZ01000006.1_34_A,4e-08,29.1,0.2,2,227,34550-35491,1,0,DAVZ01000006.1,34,1,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_D;s__Methanobacterium_D sp002505765,,nifB
189215,GB_GCA_002505765.1,nifB,DAVZ01000019.1_14_A,2.5e-128,425.6,4.1,0,283,12321-13172,1,0,DAVZ01000019.1,14,1,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_D;s__Methanobacterium_D sp002505765,,nifB
189216,GB_GCA_002506085.1,nifB,DAWV01000004.1_48_A,1.6e-08,30.1,0.5,8,246,55440-56408,-1,0,DAWV01000004.1,48,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__Methanocorpusculum sp002506085,,nifB
189217,GB_GCA_002506085.1,nifB,DAWV01000005.1_125_A,1.4e-107,356.7,1.6,1,296,124703-125641,-1,0,DAWV01000005.1,125,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__Methanocorpusculum sp002506085,,nifB
189218,GB_GCA_002506105.1,nifB,DAWU01000023.1_17_A,5.2e-107,355.2,3.5,6,293,17641-18534,-1,0,DAWU01000023.1,17,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanolinea_A;s__Methanolinea_A sp002506105,,nifB
189219,GB_GCA_002506105.1,nifB,DAWU01000050.1_41_A,5.3e-09,32.0,3.3,3,218,40674-41552,-1,0,DAWU01000050.1,41,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanolinea_A;s__Methanolinea_A sp002506105,,nifB
189220,GB_GCA_002506335.1,nifB,DAXJ01000014.1_8_A,3.7e-111,369.2,2.3,6,308,4700-5626,1,0,DAXJ01000014.1,8,1,nifB,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__UBA114;s__UBA114 sp002506335,,nifB
189221,GB_GCA_002506335.1,nifB,DAXJ01000014.1_42_A,1e-06,24.8,0.0,6,211,36087-36983,1,0,DAXJ01000014.1,42,2,nifB,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__UBA114;s__UBA114 sp002506335,,nifB
189222,GB_GCA_002506425.1,nifB,DAXO01000070.1_2_A,2.5e-114,378.8,0.5,1,286,568-3642,1,0,DAXO01000070.1,2,1,nifB,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanoprimaticola;s__Methanoprimaticola sp002506425,,nifB
189223,GB_GCA_002506905.1,nifB,DAYM01000013.1_2_A,1.6e-116,386.1,1.4,1,307,2000-3232,-1,0,DAYM01000013.1,2,2,nifB,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanogranum;s__Methanogranum sp002506905,,nifB
189224,GB_GCA_002508425.1,nifB,DAKU01000054.1_7_A,4.200000000000001e-111,368.9,6.4,2,309,4477-5409,1,0,DAKU01000054.1,7,1,nifB,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanomethylovorans;s__Methanomethylovorans sp002508425,,nifB
189225,GB_GCA_002508465.1,nifB,DAQQ01000148.1_20_A,1.2e-07,28.2,1.4,2,226,19590-20588,1,0,DAQQ01000148.1,20,1,nifB,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002508465,,nifB
189226,GB_GCA_002508465.1,nifB,DAQQ01000258.1_11_A,5.6e-110,365.7,3.5,6,321,11542-12507,-1,0,DAQQ01000258.1,11,1,nifB,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp002508465,,nifB
189227,GB_GCA_002508495.1,nifB,DANA01000066.1_2_A,3.3e-06,22.7,0.9,6,214,714-1592,-1,0,DANA01000066.1,2,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula sp002508495,,nifB
189228,GB_GCA_002509485.1,nifB,DAWO01000027.1_38_A,4.200000000000001e-111,368.5,2.0,7,294,34028-34921,-1,0,DAWO01000027.1,38,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp002509485,,nifB
189229,GB_GCA_002509485.1,nifB,DAWO01000043.1_24_A,7.8e-05,18.0,5.4,4,225,17586-18464,1,1,DAWO01000043.1,24,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp002509485,,nifB
189230,GB_GCA_002509495.1,nifB,DAEV01000049.1_26_A,1.2e-07,27.6,0.8,4,224,22912-23790,1,0,DAEV01000049.1,26,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanolinea_A;s__Methanolinea_A sp002509495,,nifB
