GenomeID,Gene,Hit,E-value,Bit Score,Bias,Domain Start,Domain End,Location,Orientation,Flag_Bias,contig,pos_num,operon,top_hit,GTDB,Seq,residue_match
GB_GCA_963763235.1,vnfG,CAVXNY010000013.1_170_A,3.2000000000000003e-38,127.8,0.2,4,116,187533-187883,1,0,CAVXNY010000013.1,170,2,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp963763235,,vnfG
GB_GCA_963775495.1,vnfG,CAVZIM010000003.1_252_A,3e-38,127.7,0.7,4,116,253968-254318,1,0,CAVZIM010000003.1,252,4,anfG,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_B;s__Methanobacterium_B sp963775495,,vnfG
GB_GCA_963788665.1,vnfG,CAWBHV010000050.1_17_A,7.3e-39,128.9,0.8,4,116,16161-16511,-1,0,CAWBHV010000050.1,17,1,anfG,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_B;s__Methanobacterium_B sp963788665,,vnfG
GB_GCA_963818955.1,vnfG,CAWFUY010000034.1_65_A,2.3e-38,128.6,0.5,4,116,63170-63520,-1,0,CAWFUY010000034.1,65,1,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp963818955,,vnfG
GB_GCA_963818955.1,vnfG,CAWFUY010000034.1_74_A,1.1999999999999998e-53,177.8,0.2,0,112,69940-70278,1,0,CAWFUY010000034.1,74,2,vnfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp963818955,,vnfG
GB_GCA_963825335.1,vnfG,CAWGSP010000001.1_1002_A,4.7e-40,133.5,0.9,4,116,1011421-1011771,1,0,CAWGSP010000001.1,1002,8,anfG,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_B;s__Methanobacterium_B sp963825335,,vnfG
GB_GCA_963845285.1,vnfG,CAWJRO010000011.1_22_A,1.7e-39,131.7,0.4,4,116,18378-18728,1,0,CAWJRO010000011.1,22,1,anfG,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_C;s__Methanobacterium_C sp963845285,,vnfG
GB_GCA_963848985.1,vnfG,CAWKGG010000020.1_41_A,1.3000000000000001e-37,126.2,0.2,4,116,47437-47787,-1,0,CAWKGG010000020.1,41,1,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp963848985,,vnfG
RS_GCF_000007345.1,vnfG,NC_003552.1_1244_A,8.4e-37,123.9,0.1,4,116,1441807-1442157,-1,0,NC_003552.1,1244,6,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina acetivorans,,vnfG
RS_GCF_000007345.1,vnfG,NC_003552.1_1252_A,2.3999999999999996e-53,177.2,0.2,0,112,1449399-1449737,1,0,NC_003552.1,1252,11,vnfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina acetivorans,,vnfG
RS_GCF_000191585.1,vnfG,NC_015216.1_1810_A,7.3e-36,120.0,6.7,4,116,1860515-1860865,-1,0,NC_015216.1,1810,4,anfG,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_B;s__Methanobacterium_B lacus,,vnfG
RS_GCF_000308215.1,vnfG,NZ_CAJE01000013.1_247_A,1.8e-34,115.5,0.4,4,116,225624-225974,-1,0,NZ_CAJE01000013.1,247,1,anfG,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Methanomassiliicoccus;s__Methanomassiliicoccus luminyensis,,vnfG
RS_GCF_000969905.1,vnfG,NZ_CP009520.1_2331_A,5.9e-52,172.3,0.2,0,112,2849544-2849882,-1,0,NZ_CP009520.1,2331,5,vnfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina vacuolata,,vnfG
RS_GCF_000969985.1,vnfG,NZ_CP009526.1_2663_A,8.3e-52,172.0,2.0,0,112,3177852-3178190,1,0,NZ_CP009526.1,2663,14,vnfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri_B,,vnfG
RS_GCF_000969985.1,vnfG,NZ_CP009526.1_3433_A,1.4e-36,123.0,0.3,4,116,4151518-4151868,1,0,NZ_CP009526.1,3433,18,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri_B,,vnfG
RS_GCF_000970025.1,vnfG,NZ_CP009528.1_1462_A,3e-51,170.1,0.4,0,112,1786440-1786778,1,0,NZ_CP009528.1,1462,8,vnfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri,,vnfG
RS_GCF_000970085.1,vnfG,NZ_CP009506.1_3113_A,4.1e-37,124.7,0.1,4,116,3708948-3709298,-1,0,NZ_CP009506.1,3113,1,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina siciliae,,vnfG
RS_GCF_000970085.1,vnfG,NZ_CP009506.1_3121_A,2.1e-53,177.2,0.2,0,112,3715993-3716331,1,0,NZ_CP009506.1,3121,10,vnfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina siciliae,,vnfG
RS_GCF_000970305.1,vnfG,NZ_CP009517.1_2004_A,2.9999999999999998e-36,121.8,0.2,4,116,2481096-2481446,-1,0,NZ_CP009517.1,2004,9,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri_A,,vnfG
RS_GCF_000970305.1,vnfG,NZ_CP009517.1_1123_A,2.3e-52,173.6,0.3,0,112,1366390-1366728,1,0,NZ_CP009517.1,1123,15,vnfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri_A,,vnfG
RS_GCF_002287235.1,vnfG,NZ_LMVP01000035.1_32_A,4.4e-52,173.0,0.4,0,112,38853-39191,1,0,NZ_LMVP01000035.1,32,1,vnfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina spelaei,,vnfG
RS_GCF_002287235.1,vnfG,NZ_LMVP01000090.1_22_A,8.599999999999999e-35,117.3,0.1,4,116,30406-30756,-1,0,NZ_LMVP01000090.1,22,1,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina spelaei,,vnfG
RS_GCF_031461075.1,vnfG,NZ_JAVKPK010000082.1_9_A,9.1e-39,129.7,0.2,4,116,8099-8449,1,0,NZ_JAVKPK010000082.1,9,1,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina baikalica,,vnfG
RS_GCF_041447285.1,vnfG,NZ_JBGMEB010000014.1_127_A,8.100000000000001e-37,123.1,0.8,4,116,138054-138404,-1,0,NZ_JBGMEB010000014.1,127,1,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanomethylovorans;s__Methanomethylovorans sp041447285,,vnfG
RS_GCF_049688275.1,vnfG,NZ_JBAVKK010000007.1_6_A,1.6e-37,125.3,0.6,4,116,5239-5589,-1,0,NZ_JBAVKK010000007.1,6,1,anfG,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_B;s__Methanobacterium_B sp049688275,,vnfG
RS_GCF_052057765.1,vnfG,NZ_CP195120.1_2856_A,5e-53,176.0,0.5,0,112,3317209-3317547,-1,0,NZ_CP195120.1,2856,3,vnfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp052057765,,vnfG
RS_GCF_052057765.1,vnfG,NZ_CP195120.1_2864_A,3.6e-36,121.7,0.2,4,116,3324737-3325087,1,0,NZ_CP195120.1,2864,11,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp052057765,,vnfG
RS_GCF_963665055.2,vnfG,NZ_CAXXRN010000004.1_577_A,9.8e-40,132.7,0.8,9,121,627846-628211,-1,0,NZ_CAXXRN010000004.1,577,2,anfG,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp963665055,,vnfG
RS_GCF_963678545.2,vnfG,NZ_OY782867.2_1788_A,1.5e-36,122.5,0.4,4,116,1797074-1797424,1,0,NZ_OY782867.2,1788,7,anfG,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanomethylovorans;s__Methanomethylovorans sp963678545,,vnfG
GB_GCA_000242935.3,vnfG,CP007053.1_261_A,4.1e-36,122.0,0.1,4,116,329899-330249,1,0,CP007053.1,261,5,anfG,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__Opitutaceae;g__Geminisphaera;s__Geminisphaera sp000242935,,vnfG
GB_GCA_000307955.1,vnfG,ALAO01000189.1_11_A,1.1e-36,123.3,0.2,4,116,21084-21434,-1,0,ALAO01000189.1,11,1,anfG,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Solidesulfovibrio;s__Solidesulfovibrio magneticus_A,,vnfG
GB_GCA_000332255.1,vnfG,KB235926.1_3150_B,1.2999999999999998e-47,158.5,1.8,31,143,3590826-3591257,-1,0,KB235926.1,3150,1,vnfG,d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Chlorogloeopsis;s__Chlorogloeopsis sp000332255,,vnfG
GB_GCA_001443525.1,vnfG,LKPX01000006.1_65_A,7e-38,127.0,0.4,4,116,67581-67931,-1,0,LKPX01000006.1,65,1,anfG,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfatirhabdiaceae;g__RAAP-1;s__RAAP-1 sp001443525,,vnfG
GB_GCA_001577715.1,vnfG,LQAA01000036.1_7_A,7.5e-37,122.4,0.7,4,116,7054-7404,-1,0,LQAA01000036.1,7,1,anfG,d__Bacteria;p__Desulfobacterota;c__Desulfarculia;o__Adiutricales;f__Adiutricaceae;g__Adiutrix;s__Adiutrix intracellularis,,vnfG
GB_GCA_001602925.1,vnfG,LUZT01000006.1_399_A,5.1000000000000004e-36,120.2,1.1,3,115,410606-410953,1,0,LUZT01000006.1,399,1,anfG,d__Bacteria;p__Bacteroidota;c__Chlorobiia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobaculum;s__Chlorobaculum sp001602925,,vnfG
GB_GCA_001602955.1,vnfG,LVAC01000002.1_320_A,2.5e-36,121.5,0.2,5,117,333354-333707,1,0,LVAC01000002.1,320,1,anfG,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__Sulfurospirillum;s__Sulfurospirillum sp001602955,,vnfG
GB_GCA_001657575.1,vnfG,LBCX01000005.1_30_A,1.6e-32,109.6,3.2,5,118,34732-35088,1,0,LBCX01000005.1,30,1,anfG,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Barb7;s__Barb7 sp001657575,,vnfG
GB_GCA_001871085.1,vnfG,MNUQ01000086.1_9_A,3.5e-35,117.9,0.0,8,120,13415-13777,1,0,MNUQ01000086.1,9,1,anfG,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Humidesulfovibrio;s__Humidesulfovibrio sp001871085,,vnfG
GB_GCA_002163975.1,vnfG,CP019636.1_4006_B,1.8e-12,46.0,0.2,97,183,4880251-4880802,-1,0,CP019636.1,4006,3,vnfG,d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__HT-58-2;s__HT-58-2 sp002163975,,vnfG
GB_GCA_002294045.1,vnfG,DBEP01000066.1_117_A,1.1e-38,130.0,0.1,4,116,129736-130086,-1,0,DBEP01000066.1,117,1,anfG,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerocolumna;s__Anaerocolumna sp002294045,,vnfG
GB_GCA_002298145.1,vnfG,DBMP01000016.1_5_A,8.8e-37,123.4,0.1,0,112,4588-4926,1,0,DBMP01000016.1,5,1,vnfG,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Chthoniobacterales;f__Chthoniobacteraceae;g__UBA695;s__UBA695 sp002298145,,vnfG
GB_GCA_002298145.1,vnfG,DBMP01000017.1_48_A,5.3000000000000005e-34,114.4,0.1,4,116,52135-52485,1,0,DBMP01000017.1,48,2,anfG,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Chthoniobacterales;f__Chthoniobacteraceae;g__UBA695;s__UBA695 sp002298145,,vnfG
GB_GCA_002306005.1,vnfG,DBRO01000033.1_8_B,4.4e-34,113.8,0.5,249,361,3839-4924,-1,0,DBRO01000033.1,8,1,anfG,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1366;s__UBA1366 sp002306005,,vnfG
GB_GCA_002306945.1,vnfG,DBTH01000319.1_17_A,2.9e-40,134.5,0.3,2,114,17514-17858,1,0,DBTH01000319.1,17,2,anfG,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Methylacidiphilales;f__UBA1321;g__UBA1321;s__UBA1321 sp002306945,,vnfG
GB_GCA_002306975.1,vnfG,DBTI01000114.1_49_A,6.3e-39,130.2,0.9,4,116,51366-51716,-1,0,DBTI01000114.1,49,2,anfG,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ethanoligenentaceae;g__Ruminiclostridium_D;s__Ruminiclostridium_D sp002306975,,vnfG
GB_GCA_002306975.1,vnfG,DBTI01000267.1_34_A,8.7e-46,152.3,0.7,0,112,33256-33594,1,0,DBTI01000267.1,34,2,vnfG,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ethanoligenentaceae;g__Ruminiclostridium_D;s__Ruminiclostridium_D sp002306975,,vnfG
GB_GCA_002307035.1,vnfG,DBTL01000134.1_19_A,2.9e-28,95.8,2.5,5,118,20536-20892,-1,0,DBTL01000134.1,19,1,anfG,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp002307035,,vnfG
GB_GCA_002307145.1,vnfG,DBTR01000004.1_3_A,2.9e-34,115.4,0.0,4,116,2256-2606,1,0,DBTR01000004.1,3,1,anfG,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Oleispirillum;s__Oleispirillum sp002307145,,vnfG
GB_GCA_002307175.1,vnfG,DBTS01000093.1_14_A,7.600000000000001e-36,120.9,1.2,3,115,14772-15119,1,0,DBTS01000093.1,14,1,anfG,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Uliginosibacterium;s__Uliginosibacterium sp002307175,,vnfG
GB_GCA_002307185.1,vnfG,DBTT01000042.1_8_A,2.7e-29,99.1,4.5,5,118,6570-6926,-1,0,DBTT01000042.1,8,1,anfG,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__UBA1309;s__UBA1309 sp002307185,,vnfG
GB_GCA_002307215.1,vnfG,DBTU01000011.1_39_A,5e-38,127.7,2.8,0,112,49598-49936,-1,0,DBTU01000011.1,39,1,vnfG,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__Mobilitalea sp002307215,,vnfG
GB_GCA_002307315.1,vnfG,DBTZ01000067.1_14_A,6.0999999999999996e-43,142.8,0.5,4,116,14464-14814,1,0,DBTZ01000067.1,14,2,vnfG,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp002307315,,vnfG
GB_GCA_002307725.1,vnfG,DBUB01000018.1_88_A,5.3000000000000005e-34,114.4,0.1,4,116,111766-112116,-1,0,DBUB01000018.1,88,1,vnfG,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp002307725,,vnfG
GB_GCA_002367995.1,vnfG,AP018207.1_6557_B,1.4e-44,149.6,0.9,486,598,8361166-8362962,-1,0,AP018207.1,6557,12,vnfG,d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Aulosira;s__Aulosira brevissima,,vnfG
GB_GCA_002368155.1,vnfG,AP018180.1_807_B,1.9e-44,149.2,0.7,486,598,1006875-1008671,1,0,AP018180.1,807,14,vnfG,d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Aulosira;s__Aulosira carnea,,vnfG
GB_GCA_002368295.1,vnfG,AP018248.1_3871_B,2.3e-44,148.8,0.7,486,598,4919857-4921653,1,0,AP018248.1,3871,14,vnfG,d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Aulosira;s__Aulosira tenue,,vnfG
