,Gene,Hit,E-value,Best Domain E-value,Bit Score,Bias,Location,Alignment Length,Sequence Length,Flag_Eval,Flag_Bias,GTDB,gene_cluster,GenomeID,contig
10,nifE,CP003083.1_1275,1.7e-140,6.2e-124,466.5,0.6,1333636-1335213,464,1577,0,0,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus psychrophilus,1,GB_GCA_000306725.1,CP003083.1
11,nifE,CP003083.1_1276,8.1e-36,1.3e-19,121.0,0.0,1335227-1336597,404,1370,0,0,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus psychrophilus,1,GB_GCA_000306725.1,CP003083.1
12,nifE,CP003083.1_1278,9.9e-34,1.4e-33,114.1,0.0,1338128-1339546,438,1418,0,0,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus psychrophilus,1,GB_GCA_000306725.1,CP003083.1
13,nifN,CP003083.1_1278,2.9e-155,3.5e-155,515.9,0.0,1338128-1339546,454,1418,0,0,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus psychrophilus,1,GB_GCA_000306725.1,CP003083.1
14,nifN,CP003083.1_1276,3.3e-128,4.2e-128,426.5,0.1,1335227-1336597,444,1370,0,0,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus psychrophilus,1,GB_GCA_000306725.1,CP003083.1
15,nifN,CP003083.1_1277,3e-39,5.6e-39,132.4,0.1,1336629-1338131,402,1502,0,0,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus psychrophilus,1,GB_GCA_000306725.1,CP003083.1
16,nifN,CP003083.1_1275,1.1e-26,4e-26,90.9,0.0,1333636-1335213,450,1577,0,0,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus psychrophilus,1,GB_GCA_000306725.1,CP003083.1
17,pchlide,CP003083.1_1276,1.7e-25,4.3e-10,87.0,0.0,1335227-1336597,423,1370,0,0,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus psychrophilus,1,GB_GCA_000306725.1,CP003083.1
18,pchlide,CP003083.1_1275,4e-25,2e-23,85.8,0.0,1333636-1335213,388,1577,0,0,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus psychrophilus,1,GB_GCA_000306725.1,CP003083.1
19,pchlide,CP003083.1_1277,8.3e-25,1.1e-24,84.8,0.0,1336629-1338131,369,1502,0,0,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus psychrophilus,1,GB_GCA_000306725.1,CP003083.1
20,pchlide,CP003083.1_1278,1.2e-23,5.1e-07,81.0,0.0,1338128-1339546,425,1418,0,0,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus psychrophilus,1,GB_GCA_000306725.1,CP003083.1
0,nifH,AMGN01000049.1_12,4.9e-136,5.4e-136,450.3,7.2,10924-11751,274,827,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
1,nifD,AMGN01000049.1_9,4.1e-190,5.3e-190,629.3,0.1,8526-10028,468,1502,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
2,nifD,AMGN01000049.1_7,1.5e-151,4.3e-151,502.2,0.1,5358-7046,494,1688,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
3,nifD,AMGN01000049.1_8,6.9e-18,2.9e-11,61.3,0.0,7138-8526,416,1388,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
4,nifD,AMGN01000049.1_6,2.1e-17,3.3e-16,59.7,0.0,3927-5357,394,1430,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
5,nifK,AMGN01000049.1_8,1.6e-166,1.8e-166,551.8,0.0,7138-8526,462,1388,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
6,nifK,AMGN01000049.1_6,1.6e-153,2e-153,508.9,0.0,3927-5357,461,1430,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
7,nifK,AMGN01000049.1_7,7.4e-26,2.2e-25,87.9,0.1,5358-7046,441,1688,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
8,nifK,AMGN01000049.1_9,6.2e-17,1.4e-14,58.4,0.0,8526-10028,383,1502,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
9,nifB,AMGN01000049.1_4,2.9e-28,3.3e-28,95.7,0.1,3231-3605,118,374,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
10,nifE,AMGN01000049.1_7,3e-196,4e-196,650.2,0.0,5358-7046,542,1688,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
11,nifE,AMGN01000049.1_9,1.2e-132,1.5e-132,440.3,0.0,8526-10028,449,1502,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
12,nifE,AMGN01000049.1_6,3.9e-45,6.8e-45,151.4,0.0,3927-5357,451,1430,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
13,nifE,AMGN01000049.1_8,6.1e-38,3.4e-22,127.7,0.0,7138-8526,422,1388,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
14,nifN,AMGN01000049.1_6,1e-164,1.4e-164,546.9,0.0,3927-5357,446,1430,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
15,nifN,AMGN01000049.1_8,6e-139,6.7e-139,461.7,0.0,7138-8526,459,1388,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
16,nifN,AMGN01000049.1_7,2.1e-33,3.3e-33,112.8,0.0,5358-7046,457,1688,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
17,nifN,AMGN01000049.1_9,1.7e-22,4.5e-22,76.7,0.0,8526-10028,398,1502,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
18,nifN,AMGN01000049.1_4,2.7e-10,2.9e-10,36.4,0.1,3231-3605,110,374,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
19,pchlide,AMGN01000049.1_8,1.8e-27,2.3e-09,93.3,0.0,7138-8526,418,1388,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
20,pchlide,AMGN01000049.1_7,5.3e-27,1.3e-26,91.7,0.0,5358-7046,361,1688,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
21,pchlide,AMGN01000049.1_9,2.7e-26,5.9e-26,89.4,0.0,8526-10028,435,1502,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
22,pchlide,AMGN01000049.1_6,5.4e-20,2.9e-19,68.6,0.0,3927-5357,440,1430,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000309865,1,GB_GCA_000309865.1,AMGN01000049.1
0,nifH,HG425166.1_129,5.7e-137,6.3e-137,453.1,7.2,134248-135078,274,830,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
1,nifD,HG425166.1_126,1.1e-186,1.4e-186,617.8,0.4,131935-133413,468,1478,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
2,nifD,HG425166.1_124,1.7e-151,2.3e-151,501.7,0.7,128929-130377,453,1448,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
3,nifD,HG425166.1_125,4.2e-21,2.2e-10,71.7,0.0,130550-131938,412,1388,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
4,nifD,HG425166.1_123,7.6e-18,6e-17,61.0,0.0,127509-128936,386,1427,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
5,nifK,HG425166.1_125,3.2e-166,3.8e-166,550.5,0.0,130550-131938,462,1388,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
6,nifK,HG425166.1_123,2.1e-150,2.7e-150,498.4,0.1,127509-128936,445,1427,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
7,nifK,HG425166.1_124,5.2e-32,4.5e-30,107.9,0.3,128929-130377,402,1448,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
8,nifK,HG425166.1_126,2.5e-17,140.0,59.5,1.5,131935-133413,406,1478,1,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
9,nifB,HG425166.1_130,2.7e-27,3e-27,92.2,0.0,135349-135702,111,353,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
10,nifB,HG425166.1_122,6.3e-24,6.7e-24,81.1,0.0,127188-127508,108,320,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
11,nifE,HG425166.1_124,1.9e-198,2.3e-198,657.2,0.1,128929-130377,451,1448,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
12,nifE,HG425166.1_126,3.1e-130,4.2e-130,432.1,0.0,131935-133413,458,1478,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
13,nifE,HG425166.1_123,7.9e-42,1.5e-41,140.3,0.0,127509-128936,465,1427,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
14,nifE,HG425166.1_125,6.8e-41,3.3e-21,137.2,0.0,130550-131938,425,1388,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
15,nifN,HG425166.1_123,3.7e-162,4.2e-162,538.1,0.0,127509-128936,460,1427,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
16,nifN,HG425166.1_125,1.4e-138,1.5e-138,460.2,0.0,130550-131938,458,1388,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
17,nifN,HG425166.1_124,4e-35,7.6e-35,118.2,0.0,128929-130377,402,1448,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
18,nifN,HG425166.1_126,5e-23,8.4e-23,78.2,0.0,131935-133413,401,1478,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
19,nifN,HG425166.1_122,2e-10,2.1e-10,36.6,0.0,127188-127508,106,320,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
20,nifN,HG425166.1_130,3.2e-09,3.4e-09,32.6,0.0,135349-135702,113,353,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
21,pchlide,HG425166.1_124,3.3e-28,4.6e-28,95.4,0.0,128929-130377,373,1448,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
22,pchlide,HG425166.1_126,1.7e-25,3.1e-25,86.5,0.0,131935-133413,432,1478,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
23,pchlide,HG425166.1_125,1.3e-21,2.6e-07,73.7,0.0,130550-131938,406,1388,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
24,pchlide,HG425166.1_123,2.8e-21,4.1e-10,72.6,0.0,127509-128936,411,1427,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,1,GB_GCA_000499765.1,HG425166.1
0,nifH,HG425166.1_1143,1.7e-120,2e-120,398.9,0.4,1141092-1141970,273,878,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,2,GB_GCA_000499765.1,HG425166.1
1,nifD,HG425166.1_1141,5.4e-87,6.5e-87,289.0,0.0,1137937-1139469,490,1532,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,2,GB_GCA_000499765.1,HG425166.1
2,nifD,HG425166.1_1142,2.3e-38,4.5e-38,128.6,0.0,1139466-1140827,296,1361,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,2,GB_GCA_000499765.1,HG425166.1
3,nifK,HG425166.1_1142,1.4e-42,2.2e-40,142.8,0.2,1139466-1140827,448,1361,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,2,GB_GCA_000499765.1,HG425166.1
4,nifK,HG425166.1_1141,2.6e-24,3.4e-22,82.5,0.0,1137937-1139469,274,1532,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,2,GB_GCA_000499765.1,HG425166.1
5,nifB,HG425166.1_1140,2.2e-22,2.3e-22,76.0,0.0,1137201-1137545,114,344,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,2,GB_GCA_000499765.1,HG425166.1
6,nifE,HG425166.1_1141,3.1e-74,3.8e-74,247.2,0.0,1137937-1139469,502,1532,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,2,GB_GCA_000499765.1,HG425166.1
7,nifE,HG425166.1_1142,3.3e-53,4.3e-53,177.8,0.0,1139466-1140827,433,1361,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,2,GB_GCA_000499765.1,HG425166.1
8,nifN,HG425166.1_1142,2.2e-77,2.6e-77,257.9,0.0,1139466-1140827,460,1361,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,2,GB_GCA_000499765.1,HG425166.1
9,nifN,HG425166.1_1141,7.2e-35,1.6e-34,117.4,0.0,1137937-1139469,270,1532,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,2,GB_GCA_000499765.1,HG425166.1
10,nifN,HG425166.1_1140,8.2e-08,8.7e-08,28.0,0.0,1137201-1137545,113,344,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,2,GB_GCA_000499765.1,HG425166.1
11,pchlide,HG425166.1_1142,1.1e-31,1.4e-31,106.9,0.0,1139466-1140827,376,1361,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,2,GB_GCA_000499765.1,HG425166.1
12,pchlide,HG425166.1_1141,2e-24,2.4e-24,83.0,0.0,1137937-1139469,267,1532,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,2,GB_GCA_000499765.1,HG425166.1
0,nifH,HG425166.1_1665,2e-08,7.3e-06,30.7,0.5,1674187-1675056,90,869,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,3,GB_GCA_000499765.1,HG425166.1
1,nifH,HG425166.1_1662,5.2e-06,9.3e-06,22.7,0.1,1671794-1672720,42,926,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,3,GB_GCA_000499765.1,HG425166.1
2,nifH,HG425166.1_1663,3e-05,0.001,20.2,0.1,1672728-1673678,83,950,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,3,GB_GCA_000499765.1,HG425166.1
3,nifB,HG425166.1_1660,5.4e-05,6.3e-05,18.7,0.0,1670533-1671012,138,479,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,3,GB_GCA_000499765.1,HG425166.1
4,nifB,HG425166.1_1666,0.006,0.0082,11.9,0.0,1675156-1675527,103,371,0,0,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,3,GB_GCA_000499765.1,HG425166.1
0,nifH,LKUF01000445.1_17,7.1e-127,7.8e-127,420.2,0.3,14796-15614,271,818,0,0,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp001412335,1,GB_GCA_001412335.1,LKUF01000445.1
1,nifD,LKUF01000445.1_18,2.6e-31,3.3e-31,105.6,0.0,15595-16620,285,1025,0,0,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp001412335,1,GB_GCA_001412335.1,LKUF01000445.1
2,nifD,LKUF01000445.1_19,1.7e-12,4.4e-09,43.6,0.0,16607-17779,251,1172,0,0,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__SD8;s__SD8 sp001412335,1,GB_GCA_001412335.1,LKUF01000445.1
